SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
73725.0,8.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,80.0,1.0,4.0,2.0,,73783.534447,77051.185852,2.0,104.0,8.0,8.0,3.05
73728.0,8.0,2.0,1.0,16.0,,3.0,3.0,2.0,196.0,,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,46.0,1.0,4.0,1.0,5.0,54114.052475,58071.991591,2.0,112.0,15.0,15.0,3.13
73729.0,8.0,2.0,1.0,46.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,47.0,1.0,4.0,1.0,4.0,85445.096077,90427.672011,1.0,105.0,9.0,9.0,2.59
73732.0,8.0,2.0,1.0,80.0,,3.0,3.0,2.0,,2.0,,2.0,1.0,9.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,80.0,2.0,3.0,1.0,5.0,22729.702215,23580.054297,2.0,104.0,8.0,8.0,3.18
73739.0,8.0,2.0,2.0,46.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,46.0,1.0,4.0,3.0,,19120.526421,18891.06364,1.0,108.0,6.0,6.0,1.47
73744.0,8.0,2.0,2.0,5.397605346934028e-79,9.0,3.0,3.0,2.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,2.0,5.397605346934028e-79,1.0,46.0,1.0,1.0,6.0,,10259.032101,9858.92711,2.0,109.0,4.0,4.0,0.64
73746.0,8.0,2.0,2.0,64.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,64.0,1.0,4.0,2.0,,26421.037692,26551.51467,1.0,117.0,3.0,3.0,1.22
73749.0,8.0,2.0,1.0,29.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,29.0,1.0,5.0,5.0,,74931.34454,75764.778136,2.0,105.0,77.0,77.0,
73751.0,8.0,2.0,2.0,61.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,61.0,1.0,3.0,4.0,,24606.886411,25639.564103,2.0,112.0,3.0,3.0,0.64
73752.0,8.0,2.0,2.0,8.0,,3.0,3.0,2.0,107.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,37.0,1.0,4.0,1.0,3.0,48097.920643,48726.519371,1.0,105.0,9.0,9.0,2.18
73753.0,8.0,2.0,2.0,11.0,,3.0,3.0,1.0,138.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,5.397605346934028e-79,1.0,35.0,1.0,3.0,1.0,4.0,45132.531244,46203.395682,1.0,116.0,8.0,8.0,2.12
73756.0,8.0,2.0,1.0,56.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,56.0,1.0,4.0,1.0,5.0,18032.604908,18162.472671,1.0,112.0,77.0,77.0,
73758.0,8.0,2.0,2.0,15.0,,3.0,3.0,2.0,188.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,3.0,5.397605346934028e-79,2.0,50.0,1.0,4.0,1.0,5.0,66738.789468,70474.933187,2.0,107.0,15.0,15.0,5.0
73760.0,8.0,2.0,1.0,64.0,,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,64.0,1.0,3.0,3.0,,38259.331054,38410.200088,2.0,115.0,5.0,5.0,1.27
73766.0,8.0,2.0,2.0,75.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,75.0,1.0,4.0,3.0,,22543.836025,24476.498822,2.0,111.0,5.0,5.0,1.75
73770.0,8.0,2.0,2.0,50.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,60.0,2.0,5.0,1.0,4.0,130319.531266,133025.634124,2.0,112.0,14.0,14.0,4.77
73771.0,8.0,2.0,1.0,5.397605346934028e-79,3.0,3.0,3.0,2.0,5.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,48.0,1.0,2.0,6.0,,10136.280476,10545.561855,1.0,114.0,6.0,6.0,1.2
73779.0,8.0,2.0,1.0,62.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,62.0,1.0,3.0,3.0,,34002.622995,34620.851794,2.0,112.0,1.0,1.0,0.04
73780.0,8.0,2.0,1.0,78.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,78.0,1.0,5.0,1.0,3.0,82551.8095,82229.356981,2.0,108.0,77.0,77.0,
73781.0,8.0,2.0,2.0,48.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,50.0,2.0,4.0,1.0,4.0,79883.979906,80388.038057,2.0,115.0,77.0,77.0,
73782.0,8.0,2.0,1.0,68.0,,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,68.0,1.0,3.0,5.0,,67426.086907,68652.014352,1.0,108.0,5.0,3.0,1.08
73783.0,8.0,2.0,1.0,26.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.397605346934028e-79,2.0,1.0,65.0,1.0,5.0,1.0,4.0,117256.631099,118713.453094,1.0,105.0,15.0,15.0,4.67
73786.0,8.0,2.0,2.0,18.0,,3.0,3.0,2.0,217.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,41.0,2.0,2.0,3.0,,68544.325184,71736.536292,2.0,107.0,5.0,5.0,0.91
73790.0,8.0,2.0,1.0,59.0,,3.0,3.0,2.0,,1.0,9.0,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,59.0,1.0,5.0,5.0,,115051.288923,123681.288113,2.0,113.0,7.0,7.0,3.08
73792.0,8.0,2.0,2.0,68.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,68.0,1.0,5.0,1.0,5.0,94655.927633,96905.32178,1.0,110.0,15.0,15.0,5.0
73795.0,8.0,2.0,1.0,59.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,45.0,1.0,3.0,1.0,3.0,139320.855635,146724.020728,1.0,105.0,15.0,15.0,5.0
73797.0,8.0,2.0,2.0,57.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,57.0,1.0,4.0,1.0,2.0,20911.517791,20984.32046,1.0,106.0,4.0,4.0,1.0
73800.0,8.0,2.0,2.0,54.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,54.0,1.0,3.0,2.0,,26128.790074,27915.783669,2.0,109.0,4.0,4.0,1.29
73805.0,8.0,2.0,2.0,30.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,48.0,1.0,2.0,5.0,,34555.05702,35682.922809,1.0,113.0,2.0,2.0,0.55
73807.0,8.0,2.0,2.0,50.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,50.0,1.0,3.0,1.0,3.0,113387.793825,121020.993596,1.0,110.0,15.0,15.0,5.0
73808.0,8.0,2.0,2.0,53.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,56.0,1.0,3.0,5.0,,70343.140253,72416.167417,1.0,114.0,7.0,7.0,2.58
73809.0,8.0,2.0,2.0,52.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,52.0,1.0,4.0,4.0,,110081.056257,113325.168178,1.0,106.0,6.0,6.0,1.33
73811.0,8.0,2.0,1.0,64.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,64.0,1.0,5.0,1.0,,87281.736911,90455.614503,1.0,105.0,5.0,5.0,1.32
73812.0,8.0,2.0,1.0,5.0,,3.0,3.0,2.0,69.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,1.0,5.397605346934028e-79,2.0,27.0,1.0,3.0,5.0,,19657.679784,19614.030018,2.0,107.0,3.0,3.0,0.66
73813.0,8.0,2.0,2.0,34.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0,37.0,1.0,4.0,1.0,3.0,67808.788669,69519.322711,2.0,116.0,14.0,14.0,2.22
73820.0,8.0,2.0,1.0,56.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,52.0,1.0,4.0,1.0,3.0,156804.433873,158003.755054,1.0,113.0,9.0,9.0,3.2
73821.0,8.0,2.0,2.0,56.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,59.0,1.0,3.0,1.0,5.0,112543.401742,114880.380844,2.0,113.0,15.0,15.0,5.0
73836.0,8.0,2.0,2.0,9.0,,3.0,3.0,2.0,112.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,4.0,5.397605346934028e-79,2.0,32.0,1.0,4.0,6.0,,20292.603827,20557.810822,2.0,115.0,8.0,8.0,1.29
73837.0,8.0,2.0,1.0,29.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,21.0,1.0,3.0,1.0,3.0,86371.452291,91459.199282,2.0,107.0,9.0,9.0,3.03
73839.0,8.0,2.0,1.0,68.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,68.0,1.0,4.0,1.0,4.0,71246.333506,71527.28106,2.0,108.0,9.0,8.0,2.53
73840.0,8.0,2.0,2.0,77.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,77.0,1.0,5.0,3.0,,38086.990026,38568.191893,2.0,115.0,5.0,5.0,1.89
73844.0,8.0,2.0,2.0,12.0,,3.0,3.0,1.0,145.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,44.0,1.0,4.0,3.0,,84538.635135,86591.459639,1.0,115.0,7.0,7.0,2.2
73845.0,8.0,2.0,2.0,70.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,70.0,1.0,3.0,2.0,,55545.401828,56247.178235,1.0,112.0,4.0,4.0,1.65
73847.0,8.0,2.0,1.0,34.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,5.397605346934028e-79,2.0,38.0,1.0,3.0,6.0,,14114.42476,15153.705768,2.0,113.0,7.0,7.0,1.13
73848.0,8.0,2.0,2.0,65.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,65.0,1.0,5.0,2.0,,27253.87272,27901.531068,1.0,105.0,3.0,3.0,1.03
73849.0,8.0,2.0,2.0,16.0,,3.0,3.0,2.0,200.0,,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,47.0,2.0,5.0,1.0,5.0,56135.31765,62146.834707,2.0,112.0,15.0,15.0,5.0
73850.0,8.0,2.0,1.0,30.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,2.0,5.397605346934028e-79,2.0,25.0,1.0,3.0,1.0,3.0,19608.433405,21052.252249,2.0,113.0,5.0,5.0,0.67
73853.0,8.0,2.0,1.0,13.0,,3.0,3.0,2.0,165.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,46.0,1.0,4.0,1.0,4.0,38205.608103,39908.740073,2.0,104.0,14.0,14.0,3.48
73855.0,8.0,2.0,2.0,38.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,38.0,1.0,4.0,4.0,,33160.516091,34845.802532,1.0,113.0,2.0,2.0,0.28
73861.0,8.0,2.0,1.0,77.0,,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,77.0,1.0,5.0,1.0,5.0,53266.137366,53146.660232,2.0,118.0,15.0,15.0,5.0
73862.0,8.0,2.0,2.0,61.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,64.0,1.0,5.0,1.0,3.0,68603.550028,72453.268645,1.0,115.0,6.0,6.0,1.28
73864.0,8.0,2.0,2.0,62.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,70.0,1.0,5.0,1.0,4.0,63776.020341,63945.092914,2.0,107.0,5.0,5.0,1.21
73865.0,8.0,2.0,1.0,48.0,,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,48.0,1.0,3.0,3.0,,23010.64255,24166.318956,2.0,115.0,6.0,6.0,1.04
73867.0,8.0,1.0,2.0,80.0,,3.0,3.0,,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,1.0,5.0,1.0,4.0,32988.970301,5.397605346934028e-79,1.0,104.0,15.0,15.0,5.0
73870.0,8.0,2.0,1.0,38.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,38.0,1.0,5.0,6.0,,84120.656677,86239.251688,1.0,110.0,15.0,15.0,5.0
73871.0,8.0,1.0,2.0,28.0,,3.0,3.0,,,2.0,,1.0,1.0,,,3.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,5.397605346934028e-79,1.0,2.0,61.0,1.0,4.0,3.0,,59843.172257,5.397605346934028e-79,2.0,113.0,9.0,9.0,2.31
73874.0,8.0,2.0,2.0,2.0,,3.0,3.0,1.0,32.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,27.0,1.0,2.0,1.0,4.0,38503.342133,40608.792193,2.0,113.0,10.0,10.0,3.28
73876.0,8.0,2.0,2.0,5.397605346934028e-79,5.0,3.0,3.0,2.0,6.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,5.0,2.0,1.0,5.397605346934028e-79,1.0,45.0,,,1.0,5.0,19920.727321,19731.343208,2.0,113.0,15.0,15.0,5.0
73879.0,8.0,2.0,2.0,58.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,74.0,,,2.0,,115439.839725,117836.963757,1.0,107.0,7.0,7.0,2.03
73880.0,8.0,2.0,2.0,50.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,52.0,1.0,4.0,6.0,,29166.123226,29784.965276,2.0,105.0,10.0,10.0,2.13
73882.0,8.0,2.0,2.0,25.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,25.0,1.0,5.0,5.0,,36093.699481,37202.011293,1.0,115.0,3.0,1.0,0.21
73885.0,8.0,2.0,1.0,6.0,,3.0,3.0,2.0,84.0,,,1.0,1.0,,5.397605346934028e-79,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,3.0,5.397605346934028e-79,1.0,39.0,1.0,4.0,1.0,5.0,17704.534004,17885.852094,2.0,107.0,7.0,7.0,1.07
73887.0,8.0,2.0,1.0,16.0,,3.0,3.0,1.0,194.0,,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,44.0,1.0,4.0,3.0,,81494.651306,80913.831569,1.0,115.0,7.0,7.0,2.2
73888.0,8.0,2.0,1.0,56.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,56.0,1.0,5.0,1.0,5.0,131436.10287,132382.683396,1.0,111.0,15.0,15.0,5.0
73898.0,8.0,2.0,1.0,9.0,,3.0,3.0,2.0,111.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,40.0,1.0,4.0,1.0,5.0,44589.412552,45046.06773,1.0,114.0,12.0,12.0,
73900.0,8.0,2.0,1.0,66.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,66.0,1.0,5.0,1.0,5.0,114033.698335,116007.208432,1.0,114.0,15.0,15.0,5.0
73901.0,8.0,2.0,1.0,54.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,54.0,1.0,4.0,5.0,,77079.557851,78616.603933,2.0,118.0,15.0,15.0,5.0
73907.0,8.0,2.0,2.0,8.0,,3.0,3.0,2.0,97.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,28.0,2.0,4.0,4.0,,15512.308805,16854.281265,2.0,117.0,3.0,3.0,0.61
73908.0,8.0,2.0,1.0,67.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,67.0,1.0,3.0,1.0,3.0,118939.339605,119408.356252,1.0,116.0,8.0,8.0,3.22
73911.0,8.0,2.0,1.0,3.0,,3.0,3.0,2.0,45.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,2.0,5.397605346934028e-79,1.0,36.0,1.0,5.0,1.0,5.0,45031.764831,44688.582216,2.0,107.0,6.0,6.0,1.0
73915.0,8.0,2.0,2.0,14.0,,3.0,3.0,2.0,178.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,5.397605346934028e-79,1.0,43.0,1.0,4.0,1.0,5.0,38176.180556,39103.200478,1.0,113.0,5.0,5.0,0.87
73916.0,8.0,2.0,1.0,27.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,38.0,1.0,4.0,5.0,,28531.662525,29095.033687,1.0,109.0,4.0,4.0,0.97
73917.0,8.0,2.0,1.0,8.0,,3.0,3.0,2.0,107.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,54.0,1.0,4.0,3.0,,14794.01056,15327.48055,2.0,113.0,6.0,1.0,5.397605346934028e-79
